game_pk,date,away_team,home_team,venue,day_night,away_runs,home_runs,total_runs,total_hr,weather_raw,wind_raw,season
745717,2024-07-22,Tampa Bay Rays,New York Yankees,Yankee Stadium,day,1,9,10,6,"82 degrees, Cloudy.","10 mph, Out To LF.",2024
746612,2024-07-22,Detroit Tigers,Cleveland Guardians,Progressive Field,night,8,2,10,2,"76 degrees, Cloudy.","5 mph, R To L.",2024
747095,2024-07-22,Cincinnati Reds,Atlanta Braves,Truist Park,night,4,1,5,1,"86 degrees, Partly Cloudy.","8 mph, In From RF.",2024
745473,2024-07-22,St. Louis Cardinals,Pittsburgh Pirates,PNC Park,night,1,2,3,1,"70 degrees, Cloudy.","3 mph, Out To CF.",2024
746034,2024-07-22,New York Mets,Miami Marlins,loanDepot park,night,6,4,10,5,"72 degrees, Roof Closed.","0 mph, None.",2024
746850,2024-07-23,Milwaukee Brewers,Chicago Cubs,Wrigley Field,night,1,3,4,2,"74 degrees, Partly Cloudy.","8 mph, In From RF.",2024
744988,2024-07-23,Chicago White Sox,Texas Rangers,Globe Life Field,night,3,4,7,4,"74 degrees, Roof Closed.","0 mph, None.",2024
745881,2024-07-22,Philadelphia Phillies,Minnesota Twins,Target Field,night,2,7,9,1,"75 degrees, Overcast.","4 mph, Out To RF.",2024
746526,2024-07-23,Boston Red Sox,Colorado Rockies,Coors Field,night,8,9,17,4,"83 degrees, Partly Cloudy.","8 mph, In From CF.",2024
746280,2024-07-23,Arizona Diamondbacks,Kansas City Royals,Kauffman Stadium,night,4,10,14,4,"82 degrees, Partly Cloudy.","5 mph, In From RF.",2024
745635,2024-07-23,Houston Astros,Oakland Athletics,Oakland Coliseum,night,0,4,4,0,"75 degrees, Clear.","13 mph, Out To RF.",2024
745232,2024-07-23,Los Angeles Angels,Seattle Mariners,T-Mobile Park,night,3,1,4,0,"63 degrees, Cloudy.","2 mph, In From LF.",2024
746124,2024-07-23,San Francisco Giants,Los Angeles Dodgers,Dodger Stadium,night,2,3,5,2,"77 degrees, Clear.","8 mph, Out To RF.",2024
746036,2024-07-23,Baltimore Orioles,Miami Marlins,loanDepot park,night,3,6,9,1,"72 degrees, Roof Closed.","0 mph, None.",2024
746614,2024-07-23,Detroit Tigers,Cleveland Guardians,Progressive Field,night,4,5,9,4,"78 degrees, Partly Cloudy.","0 mph, Calm.",2024
745715,2024-07-23,New York Mets,New York Yankees,Yankee Stadium,night,3,2,5,2,"76 degrees, Cloudy.","11 mph, Out To RF.",2024
744828,2024-07-23,San Diego Padres,Washington Nationals,Nationals Park,night,4,0,4,2,"88 degrees, Cloudy.","3 mph, Out To CF.",2024
744904,2024-07-23,Tampa Bay Rays,Toronto Blue Jays,Rogers Centre,night,4,2,6,3,"78 degrees, Partly Cloudy.","11 mph, R To L.",2024
745878,2024-07-23,Philadelphia Phillies,Minnesota Twins,Target Field,night,3,0,3,0,"75 degrees, Partly Cloudy.","6 mph, In From CF.",2024
746281,2024-07-24,Arizona Diamondbacks,Kansas City Royals,Kauffman Stadium,night,6,2,8,1,"86 degrees, Cloudy.","8 mph, In From RF.",2024
746848,2024-07-24,Milwaukee Brewers,Chicago Cubs,Wrigley Field,night,1,0,1,0,"70 degrees, Cloudy.","5 mph, L To R.",2024
744985,2024-07-24,Chicago White Sox,Texas Rangers,Globe Life Field,night,2,3,5,1,"74 degrees, Roof Closed.","0 mph, None.",2024
745632,2024-07-24,Houston Astros,Oakland Athletics,Oakland Coliseum,night,2,8,10,7,"82 degrees, Partly Cloudy.","10 mph, Out To RF.",2024
746118,2024-07-24,San Francisco Giants,Los Angeles Dodgers,Dodger Stadium,night,2,5,7,1,"75 degrees, Partly Cloudy.","9 mph, L To R.",2024
745227,2024-07-24,Los Angeles Angels,Seattle Mariners,T-Mobile Park,night,5,1,6,0,"73 degrees, Clear.","2 mph, In From CF.",2024
746524,2024-07-24,Boston Red Sox,Colorado Rockies,Coors Field,night,6,0,6,2,"89 degrees, Clear.","5 mph, In From CF.",2024
747090,2024-07-23,Cincinnati Reds,Atlanta Braves,Truist Park,night,1,0,1,0,"83 degrees, Clear.","8 mph, Out To RF.",2024
747091,2024-07-24,Cincinnati Reds,Atlanta Braves,Truist Park,day,9,4,13,2,"78 degrees, Cloudy.","2 mph, L To R.",2024
745472,2024-07-24,St. Louis Cardinals,Pittsburgh Pirates,PNC Park,day,0,5,5,1,"83 degrees, Cloudy.","4 mph, R To L.",2024
745877,2024-07-24,Philadelphia Phillies,Minnesota Twins,Target Field,day,4,5,9,2,"71 degrees, Partly Cloudy.","6 mph, In From LF.",2024
746851,2024-07-24,Milwaukee Brewers,Chicago Cubs,Wrigley Field,day,3,2,5,1,"74 degrees, Partly Cloudy.","8 mph, In From RF.",2024
745243,2024-06-30,Minnesota Twins,Seattle Mariners,T-Mobile Park,day,5,3,8,1,"68 degrees, Partly Cloudy.","4 mph, Out To RF.",2024
746525,2024-07-24,Boston Red Sox,Colorado Rockies,Coors Field,day,7,20,27,5,"93 degrees, Sunny.","7 mph, Out To LF.",2024
745634,2024-07-24,Houston Astros,Oakland Athletics,Oakland Coliseum,day,8,1,9,1,"80 degrees, Partly Cloudy.","12 mph, Out To RF.",2024
745231,2024-07-24,Los Angeles Angels,Seattle Mariners,T-Mobile Park,day,2,1,3,1,"65 degrees, Sunny.","2 mph, L To R.",2024
746611,2024-07-24,Detroit Tigers,Cleveland Guardians,Progressive Field,night,1,2,3,1,"77 degrees, Cloudy.","8 mph, In From CF.",2024
746035,2024-07-24,Baltimore Orioles,Miami Marlins,loanDepot park,night,3,6,9,1,"72 degrees, Roof Closed.","0 mph, None.",2024
744824,2024-07-24,San Diego Padres,Washington Nationals,Nationals Park,night,12,3,15,3,"84 degrees, Cloudy.","3 mph, L To R.",2024
744905,2024-07-24,Tampa Bay Rays,Toronto Blue Jays,Rogers Centre,night,3,6,9,1,"78 degrees, Partly Cloudy.","14 mph, L To R.",2024
745716,2024-07-24,New York Mets,New York Yankees,Yankee Stadium,night,12,3,15,7,"76 degrees, Partly Cloudy.","7 mph, Varies.",2024
747090,2024-07-24,Cincinnati Reds,Atlanta Braves,Truist Park,night,1,0,1,0,"83 degrees, Clear.","8 mph, Out To RF.",2024
746279,2024-07-25,Arizona Diamondbacks,Kansas City Royals,Kauffman Stadium,night,8,6,14,4,"90 degrees, Partly Cloudy.","5 mph, R To L.",2024
744989,2024-07-25,Chicago White Sox,Texas Rangers,Globe Life Field,night,2,10,12,4,"74 degrees, Roof Closed.","0 mph, None.",2024
744827,2024-07-25,San Diego Padres,Washington Nationals,Nationals Park,day,3,0,3,0,"83 degrees, Partly Cloudy.","5 mph, Out To LF.",2024
746119,2024-07-25,San Francisco Giants,Los Angeles Dodgers,Dodger Stadium,night,8,3,11,1,"79 degrees, Clear.","7 mph, Out To CF.",2024
745240,2024-07-03,Baltimore Orioles,Seattle Mariners,T-Mobile Park,night,2,0,2,0,"69 degrees, Partly Cloudy.","4 mph, L To R.",2024
746037,2024-07-25,Baltimore Orioles,Miami Marlins,loanDepot park,day,7,6,13,4,"72 degrees, Roof Closed.","0 mph, None.",2024
744907,2024-07-25,Tampa Bay Rays,Toronto Blue Jays,Rogers Centre,day,13,0,13,1,"76 degrees, Partly Cloudy.","11 mph, In From LF.",2024
746609,2024-07-25,Detroit Tigers,Cleveland Guardians,Progressive Field,day,3,0,3,1,"75 degrees, Cloudy.","9 mph, In From CF.",2024
744984,2024-07-25,Chicago White Sox,Texas Rangers,Globe Life Field,day,1,2,3,1,"74 degrees, Roof Closed.","0 mph, None.",2024
746199,2024-07-26,Oakland Athletics,Los Angeles Angels,Angel Stadium,night,6,5,11,3,"88 degrees, Clear.","7 mph, R To L.",2024
745794,2024-07-25,Atlanta Braves,New York Mets,Citi Field,night,2,3,5,1,"83 degrees, Cloudy.","8 mph, L To R.",2024
746117,2024-07-25,San Francisco Giants,Los Angeles Dodgers,Dodger Stadium,day,4,6,10,2,"89 degrees, Sunny.","7 mph, Out To RF.",2024
746448,2024-07-26,Minnesota Twins,Detroit Tigers,Comerica Park,night,9,3,12,5,"79 degrees, Clear.","7 mph, In From LF.",2024
745554,2024-07-26,Cleveland Guardians,Philadelphia Phillies,Citizens Bank Park,night,3,1,4,1,"83 degrees, Partly Cloudy.","7 mph, In From LF.",2024
745068,2024-07-26,Cincinnati Reds,Tampa Bay Rays,Tropicana Field,night,3,2,5,0,"72 degrees, Dome.","0 mph, None.",2024
747010,2024-07-26,San Diego Padres,Baltimore Orioles,Oriole Park at Camden Yards,night,6,4,10,4,"83 degrees, Cloudy.","3 mph, Out To RF.",2024
744906,2024-07-26,Texas Rangers,Toronto Blue Jays,Rogers Centre,night,5,6,11,1,"75 degrees, Clear.","5 mph, Out To LF.",2024
746933,2024-07-26,New York Yankees,Boston Red Sox,Fenway Park,night,7,9,16,4,"84 degrees, Clear.","5 mph, In From LF.",2024
745792,2024-07-26,Atlanta Braves,New York Mets,Citi Field,night,4,8,12,6,"83 degrees, Cloudy.","5 mph, In From LF.",2024
746277,2024-07-27,Chicago Cubs,Kansas City Royals,Kauffman Stadium,night,0,6,6,1,"88 degrees, Clear.","8 mph, R To L.",2024
746361,2024-07-27,Los Angeles Dodgers,Houston Astros,Minute Maid Park,night,0,5,5,2,"73 degrees, Roof Closed.","0 mph, None.",2024
745964,2024-07-27,Miami Marlins,Milwaukee Brewers,American Family Field,night,6,2,8,4,"76 degrees, Clear.","8 mph, In From RF.",2024
746767,2024-07-27,Seattle Mariners,Chicago White Sox,Guaranteed Rate Field,night,10,0,10,4,"76 degrees, Clear.","10 mph, L To R.",2024
745146,2024-07-27,Washington Nationals,St. Louis Cardinals,Busch Stadium,night,10,8,18,3,"84 degrees, Partly Cloudy.","9 mph, In From LF.",2024
746200,2024-07-27,Oakland Athletics,Los Angeles Angels,Angel Stadium,night,5,4,9,4,"77 degrees, Clear.","9 mph, Out To CF.",2024
747174,2024-07-27,Pittsburgh Pirates,Arizona Diamondbacks,Chase Field,night,3,4,7,1,"78 degrees, Roof Closed.","0 mph, None.",2024
745059,2024-07-27,Cincinnati Reds,Tampa Bay Rays,Tropicana Field,day,0,4,4,2,"72 degrees, Dome.","0 mph, None.",2024
747006,2024-07-27,San Diego Padres,Baltimore Orioles,Oriole Park at Camden Yards,day,9,4,13,2,"90 degrees, Partly Cloudy.","3 mph, In From RF.",2024
744908,2024-07-27,Texas Rangers,Toronto Blue Jays,Rogers Centre,day,3,7,10,1,"76 degrees, Sunny.","9 mph, Out To CF.",2024
745315,2024-07-27,Colorado Rockies,San Francisco Giants,Oracle Park,night,4,11,15,4,"60 degrees, Overcast.","17 mph, In From CF.",2024
745793,2024-07-27,Atlanta Braves,New York Mets,Citi Field,day,4,0,4,3,"85 degrees, Partly Cloudy.","3 mph, In From RF.",2024
745553,2024-07-27,Cleveland Guardians,Philadelphia Phillies,Citizens Bank Park,night,0,8,8,4,"85 degrees, Partly Cloudy.","6 mph, Out To CF.",2024
746446,2024-07-27,Minnesota Twins,Detroit Tigers,Comerica Park,night,2,7,9,3,"82 degrees, Clear.","7 mph, L To R.",2024
745310,2024-07-27,Colorado Rockies,San Francisco Giants,Oracle Park,night,0,5,5,1,"60 degrees, Overcast.","12 mph, Varies.",2024
746362,2024-07-27,Los Angeles Dodgers,Houston Astros,Minute Maid Park,night,6,7,13,3,"73 degrees, Roof Closed.","0 mph, None.",2024
746278,2024-07-27,Chicago Cubs,Kansas City Royals,Kauffman Stadium,night,9,4,13,3,"73 degrees, Cloudy.","5 mph, Varies.",2024
745966,2024-07-27,Miami Marlins,Milwaukee Brewers,American Family Field,night,7,3,10,2,"81 degrees, Clear.","10 mph, In From RF.",2024
746768,2024-07-27,Seattle Mariners,Chicago White Sox,Guaranteed Rate Field,night,6,3,9,3,"84 degrees, Partly Cloudy.","9 mph, In From CF.",2024
745150,2024-07-27,Washington Nationals,St. Louis Cardinals,Busch Stadium,night,14,3,17,2,"76 degrees, Overcast.","8 mph, Out To LF.",2024
746931,2024-07-27,New York Yankees,Boston Red Sox,Fenway Park,night,11,8,19,6,"81 degrees, Clear.","8 mph, Out To LF.",2024
747171,2024-07-28,Pittsburgh Pirates,Arizona Diamondbacks,Chase Field,night,5,9,14,3,"78 degrees, Roof Closed.","0 mph, None.",2024
746127,2024-07-06,Milwaukee Brewers,Los Angeles Dodgers,Dodger Stadium,night,5,8,13,5,"82 degrees, Clear.","5 mph, L To R.",2024
746203,2024-07-28,Oakland Athletics,Los Angeles Angels,Angel Stadium,night,3,1,4,2,"80 degrees, Clear.","8 mph, Out To CF.",2024
745476,2024-07-06,New York Mets,Pittsburgh Pirates,PNC Park,day,5,2,7,1,"86 degrees, Partly Cloudy.","13 mph, Out To CF.",2024
745063,2024-07-28,Cincinnati Reds,Tampa Bay Rays,Tropicana Field,day,1,2,3,0,"72 degrees, Dome.","0 mph, None.",2024
745550,2024-07-28,Cleveland Guardians,Philadelphia Phillies,Citizens Bank Park,day,4,3,7,4,"87 degrees, Partly Cloudy.","5 mph, In From RF.",2024
747008,2024-07-28,San Diego Padres,Baltimore Orioles,Oriole Park at Camden Yards,day,6,8,14,1,"89 degrees, Partly Cloudy.","3 mph, Out To LF.",2024
746445,2024-07-28,Minnesota Twins,Detroit Tigers,Comerica Park,day,5,0,5,0,"86 degrees, Sunny.","8 mph, In From CF.",2024
744902,2024-07-28,Texas Rangers,Toronto Blue Jays,Rogers Centre,day,3,7,10,3,"81 degrees, Sunny.","6 mph, Out To LF.",2024
746274,2024-07-28,Chicago Cubs,Kansas City Royals,Kauffman Stadium,day,7,3,10,2,"88 degrees, Partly Cloudy.","12 mph, R To L.",2024
746364,2024-07-28,Los Angeles Dodgers,Houston Astros,Minute Maid Park,day,6,2,8,4,"73 degrees, Roof Closed.","0 mph, None.",2024
745795,2024-07-28,Atlanta Braves,New York Mets,Citi Field,day,9,2,11,5,"86 degrees, Sunny.","6 mph, In From RF.",2024
746770,2024-07-28,Seattle Mariners,Chicago White Sox,Guaranteed Rate Field,day,6,3,9,2,"81 degrees, Cloudy.","5 mph, In From RF.",2024
745961,2024-07-28,Miami Marlins,Milwaukee Brewers,American Family Field,day,2,6,8,3,"80 degrees, Roof Closed.","9 mph, In From RF.",2024
745145,2024-07-28,Washington Nationals,St. Louis Cardinals,Busch Stadium,day,3,4,7,2,"86 degrees, Partly Cloudy.","6 mph, Out To LF.",2024
745305,2024-07-28,Colorado Rockies,San Francisco Giants,Oracle Park,day,4,5,9,2,"64 degrees, Sunny.","11 mph, Out To CF.",2024
747039,2024-07-29,Toronto Blue Jays,Baltimore Orioles,Oriole Park at Camden Yards,day,8,4,12,3,"83 degrees, Partly Cloudy.","6 mph, Out To LF.",2024
746929,2024-07-28,New York Yankees,Boston Red Sox,Fenway Park,night,8,2,10,2,"74 degrees, Partly Cloudy.","2 mph, In From RF.",2024
746195,2024-07-28,Oakland Athletics,Los Angeles Angels,Angel Stadium,day,6,8,14,1,"80 degrees, Sunny.","9 mph, Out To CF.",2024
747173,2024-07-28,Pittsburgh Pirates,Arizona Diamondbacks,Chase Field,day,6,5,11,3,"78 degrees, Roof Closed.","0 mph, None.",2024
747007,2024-07-29,Toronto Blue Jays,Baltimore Orioles,Oriole Park at Camden Yards,day,5,11,16,4,"90 degrees, Partly Cloudy.","7 mph, Out To LF.",2024
746684,2024-07-29,Chicago Cubs,Cincinnati Reds,Great American Ball Park,night,1,7,8,4,"84 degrees, Clear.","7 mph, R To L.",2024
746444,2024-07-29,Cleveland Guardians,Detroit Tigers,Comerica Park,night,8,4,12,4,"83 degrees, Partly Cloudy.","10 mph, In From CF.",2024
745547,2024-07-29,New York Yankees,Philadelphia Phillies,Citizens Bank Park,night,14,4,18,7,"86 degrees, Partly Cloudy.","8 mph, Out To CF.",2024
746928,2024-07-29,Seattle Mariners,Boston Red Sox,Fenway Park,night,7,14,21,5,"72 degrees, Partly Cloudy.","4 mph, Out To RF.",2024
744833,2024-07-08,St. Louis Cardinals,Washington Nationals,Nationals Park,day,6,0,6,2,"96 degrees, Partly Cloudy.","5 mph, Out To LF.",2024
745791,2024-07-29,Minnesota Twins,New York Mets,Citi Field,night,2,15,17,2,"80 degrees, Partly Cloudy.","10 mph, Out To LF.",2024
745147,2024-07-29,Texas Rangers,St. Louis Cardinals,Busch Stadium,night,6,3,9,2,"91 degrees, Partly Cloudy.","7 mph, Out To CF.",2024
746360,2024-07-30,Pittsburgh Pirates,Houston Astros,Minute Maid Park,night,5,3,8,2,"73 degrees, Roof Closed.","0 mph, None.",2024
747172,2024-07-30,Washington Nationals,Arizona Diamondbacks,Chase Field,night,8,9,17,3,"78 degrees, Roof Closed.","0 mph, None.",2024
746765,2024-07-30,Kansas City Royals,Chicago White Sox,Guaranteed Rate Field,night,8,5,13,4,"79 degrees, Cloudy.","9 mph, Out To LF.",2024
746441,2024-07-30,Cleveland Guardians,Detroit Tigers,Comerica Park,day,5,0,5,3,"80 degrees, Cloudy.","7 mph, Out To LF.",2024
745546,2024-07-30,New York Yankees,Philadelphia Phillies,Citizens Bank Park,night,7,6,13,3,"83 degrees, Partly Cloudy.","13 mph, Out To CF.",2024
747005,2024-07-30,Toronto Blue Jays,Baltimore Orioles,Oriole Park at Camden Yards,night,2,6,8,2,"79 degrees, Overcast.","13 mph, Out To LF.",2024
746683,2024-07-30,Chicago Cubs,Cincinnati Reds,Great American Ball Park,night,3,6,9,2,"87 degrees, Clear.","6 mph, Out To LF.",2024
746926,2024-07-30,Seattle Mariners,Boston Red Sox,Fenway Park,night,10,6,16,2,"84 degrees, Clear.","5 mph, Out To CF.",2024
745060,2024-07-30,Miami Marlins,Tampa Bay Rays,Tropicana Field,night,3,9,12,3,"72 degrees, Dome.","0 mph, None.",2024
746690,2024-07-09,Colorado Rockies,Cincinnati Reds,Great American Ball Park,night,6,12,18,7,"85 degrees, Overcast.","6 mph, In From LF.",2024
745787,2024-07-30,Minnesota Twins,New York Mets,Citi Field,night,0,2,2,1,"80 degrees, Clear.","15 mph, Out To LF.",2024
745155,2024-07-09,Kansas City Royals,St. Louis Cardinals,Busch Stadium,night,6,4,10,4,"83 degrees, Sunny.","8 mph, In From CF.",2024
745155,2024-07-10,Kansas City Royals,St. Louis Cardinals,Busch Stadium,day,6,4,10,4,"83 degrees, Sunny.","8 mph, In From CF.",2024
745149,2024-07-30,Texas Rangers,St. Louis Cardinals,Busch Stadium,night,1,8,9,3,"82 degrees, Cloudy.","6 mph, Out To RF.",2024
746763,2024-07-31,Kansas City Royals,Chicago White Sox,Guaranteed Rate Field,night,4,3,7,2,"84 degrees, Partly Cloudy.","6 mph, L To R.",2024
746365,2024-07-31,Pittsburgh Pirates,Houston Astros,Minute Maid Park,night,6,2,8,2,"73 degrees, Roof Closed.","0 mph, None.",2024
745958,2024-07-31,Atlanta Braves,Milwaukee Brewers,American Family Field,night,5,1,6,1,"84 degrees, Clear.","8 mph, R To L.",2024
746197,2024-07-31,Colorado Rockies,Los Angeles Angels,Angel Stadium,night,7,10,17,3,"79 degrees, Clear.","6 mph, Out To CF.",2024
745389,2024-07-31,Los Angeles Dodgers,San Diego Padres,Petco Park,night,5,6,11,4,"73 degrees, Clear.","8 mph, L To R.",2024
745789,2024-07-31,Minnesota Twins,New York Mets,Citi Field,day,8,3,11,3,"83 degrees, Partly Cloudy.","9 mph, Out To LF.",2024
745309,2024-07-31,Oakland Athletics,San Francisco Giants,Oracle Park,night,5,2,7,4,"63 degrees, Partly Cloudy.","16 mph, Out To CF.",2024
745061,2024-07-31,Miami Marlins,Tampa Bay Rays,Tropicana Field,day,6,2,8,3,"72 degrees, Dome.","0 mph, None.",2024
747167,2024-07-31,Washington Nationals,Arizona Diamondbacks,Chase Field,night,0,17,17,3,"78 degrees, Roof Closed.","0 mph, None.",2024
746764,2024-07-31,Kansas City Royals,Chicago White Sox,Guaranteed Rate Field,day,10,3,13,2,"86 degrees, Cloudy.","7 mph, R To L.",2024
747003,2024-07-31,Toronto Blue Jays,Baltimore Orioles,Oriole Park at Camden Yards,day,4,10,14,3,"90 degrees, Partly Cloudy.","2 mph, Out To LF.",2024
747170,2024-07-31,Washington Nationals,Arizona Diamondbacks,Chase Field,day,4,5,9,0,"78 degrees, Roof Closed.","0 mph, None.",2024
745543,2024-07-31,New York Yankees,Philadelphia Phillies,Citizens Bank Park,day,6,5,11,2,"87 degrees, Partly Cloudy.","9 mph, Out To RF.",2024
745960,2024-07-31,Atlanta Braves,Milwaukee Brewers,American Family Field,day,6,2,8,4,"86 degrees, Sunny.","5 mph, In From RF.",2024
745148,2024-07-31,Texas Rangers,St. Louis Cardinals,Busch Stadium,day,1,10,11,0,"94 degrees, Sunny.","6 mph, R To L.",2024
746925,2024-07-31,Seattle Mariners,Boston Red Sox,Fenway Park,day,2,3,5,1,"80 degrees, Cloudy.","12 mph, Out To LF.",2024
746363,2024-08-01,Pittsburgh Pirates,Houston Astros,Minute Maid Park,night,4,5,9,2,"73 degrees, Roof Closed.","0 mph, None.",2024
746678,2024-07-31,Chicago Cubs,Cincinnati Reds,Great American Ball Park,night,13,4,17,2,"85 degrees, Overcast.","7 mph, R To L.",2024
745386,2024-08-01,Los Angeles Dodgers,San Diego Padres,Petco Park,night,1,8,9,1,"73 degrees, Clear.","8 mph, L To R.",2024
746607,2024-08-01,Baltimore Orioles,Cleveland Guardians,Progressive Field,night,3,10,13,4,"84 degrees, Partly Cloudy.","4 mph, In From RF.",2024
745306,2024-08-01,Oakland Athletics,San Francisco Giants,Oracle Park,night,0,1,1,0,"62 degrees, Partly Cloudy.","11 mph, Varies.",2024
746443,2024-08-02,Kansas City Royals,Detroit Tigers,Comerica Park,night,9,2,11,2,"80 degrees, Partly Cloudy.","8 mph, Varies.",2024
747092,2024-08-01,Miami Marlins,Atlanta Braves,Truist Park,night,2,4,6,3,"89 degrees, Partly Cloudy.","7 mph, R To L.",2024
746198,2024-08-01,Colorado Rockies,Los Angeles Angels,Angel Stadium,night,2,1,3,2,"80 degrees, Clear.","8 mph, R To L.",2024
746442,2024-08-01,Kansas City Royals,Detroit Tigers,Comerica Park,night,7,1,8,3,"87 degrees, Partly Cloudy.","11 mph, In From CF.",2024
746196,2024-08-02,Colorado Rockies,Los Angeles Angels,Angel Stadium,night,5,4,9,4,"79 degrees, Clear.","6 mph, Out To RF.",2024
746849,2024-08-02,St. Louis Cardinals,Chicago Cubs,Wrigley Field,night,4,5,9,4,"84 degrees, Cloudy.","5 mph, In From RF.",2024
746845,2024-08-02,St. Louis Cardinals,Chicago Cubs,Wrigley Field,day,3,6,9,2,"77 degrees, Partly Cloudy.","10 mph, In From LF.",2024
745471,2024-08-02,Arizona Diamondbacks,Pittsburgh Pirates,PNC Park,night,9,8,17,5,"86 degrees, Partly Cloudy.","7 mph, Out To CF.",2024
745719,2024-08-02,Toronto Blue Jays,New York Yankees,Yankee Stadium,night,8,5,13,2,"76 degrees, Cloudy.","5 mph, In From CF.",2024
746685,2024-07-12,Miami Marlins,Cincinnati Reds,Great American Ball Park,night,4,7,11,4,"84 degrees, Partly Cloudy.","2 mph, Out To RF.",2024
746207,2024-07-13,Seattle Mariners,Los Angeles Angels,Angel Stadium,night,5,6,11,4,"75 degrees, Partly Cloudy.","6 mph, Out To CF.",2024
747089,2024-08-02,Miami Marlins,Atlanta Braves,Truist Park,night,3,5,8,3,"81 degrees, Partly Cloudy.","7 mph, Out To LF.",2024
